评分,评价,评论,日期,位置
5,超棒,来上海几次。这次的酒店让我最舒心，离步行街很近。每次都要自己买的酒精消毒，酒店贴心的厕所放了几包酒精消毒纸。各方面也很人性化，还有雪梨小姐姐的热情招待，以后来上海就住这家了。,2021年8月1日,

5,超棒,位置很方便，服务也很贴心，下次还会选择,2021年5月4日,

5,超棒,想玩外滩，东方明珠和步行街的很方便,2021年6月1日,

5,超棒,非常好，服务也好,2021年12月19日,

5,超棒,浩文，小雯服务很好,2021年11月30日,

5,超棒,酒店位置非常棒 ，交通方便，房间干净卫生 ，小冰箱里的饮料也是免费的 ，前台很贴心 有卸妆巾！！服务非常给力  表扬一下前台小姐姐  岚岚 多米 ，退房时还送了小礼物 ，下次来上海还是会选择这里,2023年3月30日,广东

5,超棒,地理位置好，干净整洁，服务态度热情,2021年5月31日,

5,超棒,方言服务好评,2022年3月3日,

5,超棒,方言服务很好,2022年3月2日,

4.5,不错,服务态度非常好！周边商场也很多。,2021年6月14日,

5,超棒,服务人员态度很好，很敬业,2021年9月11日,

5,超棒,房间很干净，超级方便。服务超级好！特别是雪梨小姐姐！人也漂亮！,2022年1月7日,

5,超棒,机器人太好玩了，能把快递送到门口,2021年6月15日,

5,超棒,房间很干净，不错的体验,2021年9月30日,

5,超棒,"🧹卫生：太好了
🍃环境：太好了
🔔服务：太好了  还有可爱的雪梨小姐姐。下次有机会来还找你哦",2021年10月22日,

5,超棒,酒店位置很好找，酒店大楼有地下车库并有足够车位。感谢方言和浩浩的暖心服务，对我们的需求都能很快处理。房间也非常干净智能，总体来说无可挑剔。,2021年12月7日,

5,超棒,雪梨小周米拉小蓝服务很热情 酒店特别干净 还会再来 设施也不错的,2022年2月26日,

5,超棒,住着挺舒服嗯,2022年2月28日,

5,超棒,酒店很满意，卫生和服务都很好，前台的小姐姐方言，小雯，星云都很热情，最后东西忘了拿，有帮我寄出，推荐入住,2022年1月19日,

5,超棒,酒店雪梨服务很好，下次还去入住,2021年6月30日,

5,超棒,不错的入住体验。,2021年12月30日,

5,超棒,离南京路很近，吃饭购物都非常方便，服务非常好，贴心给了宝宝的用品，临走前雪梨还给我们送了小礼物，服务特别周到，下次还会再来,2021年8月1日,

5,超棒,雪莉 ，小周,2022年2月27日,

5,超棒,环境很好，服务很热情，地理位置好，临走前雪梨姐姐还送了自己精心准备的小礼物我非常满意,2021年8月3日,

5,超棒,客服雪梨小姐姐很贴心很不错哟～,2021年7月1日,

5,超棒,服务好，把落了的衣服帮我寄回家,2021年7月4日,

5,超棒,"🚗 交通：交通便利，去哪儿都很方便
🧹卫生：房间内都带有毛巾消毒柜这些！没有发现不卫生的问题
🔔服务：服务非常细致！尤其是雪梨很贴心！很热情！
下次再来上海出差还选这家！",2021年8月12日,

5,超棒,"🧹卫生：干净卫生，厕所会备上酒精片

🔔服务：服务态度很好，前台雪梨小姐很热情",2021年8月17日,

5,超棒,想继续续房都没房间了，小孩不愿意走,2021年5月25日,

4.7,很好,挺干净，服务很好，早饭还可以丰富点,2021年5月23日,

5,超棒,服务、环境、地理位置都很棒！配套设施也很符合年轻人的习惯。谢主管很贴心👍，以后来这边会经常入住。,2021年6月8日,

4.7,很好,酒店给升级了亲子主题房，孩子很开心。,2021年5月7日,

5,超棒,很好，丰富多样,2022年1月11日,

5,超棒,小茹工作做的不错,2021年12月7日,

5,超棒,服务卫生都非常好，离外滩也很近,2021年8月17日,

5,超棒,服务态度很好，房间也干净。水可以无限量供应，位置也中心。特别前台雪梨小姐姐的服务更好。下次还会来住！,2021年9月4日,

5,超棒,酒店地理位置优越，去南京路步行街、外滩很近，附近也有地铁站，出行很方便。房间隔音效果不错，卫生干净；早餐品类还可以。前台小姐姐方彦、多米热情有礼，服务周到！,2023年8月16日,广东

5,超棒,非常号好方言,2022年2月20日,

5,超棒,住的满意方言,2022年2月19日,

4.5,不错,礼宾接待服务一般，早餐一般比较简单。,2021年5月25日,

5,超棒,方言热情款待满意,2021年12月3日,

5,超棒,酒店设施很棒，l小杰很棒！,2021年7月28日,

5,超棒,前台服务很贴心，有问题都非常热心积极地帮助解决，特别感谢方言等几个前台工作人员，宾馆位置交通便利卫生很好，遇上台风住了好几天，洗衣房、健身房挺香，南京路步行街外滩抬脚即到，吃喝行非常方便。唯一的艺龙早餐一般般吧。艺龙、假日、杉丽这3个酒店连在一起是个综合体楼，共用设施共享，杉丽楼层低房间不敞亮，所以价格最低。,2021年9月17日,

5,超棒,酒店很新，也很干净，小朋友住的也很开心,2021年4月18日,

5,超棒,给雪梨小姐姐好评！,2021年10月30日,

5,超棒,酒店很不错 很新地段也好,2022年2月8日,

5,超棒,酒店比较新 房间比较干净,2021年10月4日,

5,超棒,服务很好，酒店房间不错，最重要地理位置好，出来就是南京路，超级方便，前台谢良辰态度很好，认真耐心，下次来上海还会选这里,2021年6月27日,

5,超棒,雪梨服务很不错,2022年1月3日,

5,超棒,房间安静，酒店位置好，前台小周服务热情。必须五分好评,2022年2月27日,

5,超棒,不错 这个价位很高性价比 服务一级棒,2021年4月26日,

5,超棒,交通便利 服务态度很好,2021年9月7日,

5,超棒,酒店干净舒适，位置特别好。服务极好，员工礼貌热情。大堂经理谢良辰为我们提供了特别大的帮助，谢谢啦。,2021年4月27日,

5,超棒,雪梨小姐姐服务很好 点个赞,2021年7月27日,

5,超棒,商务休闲，很不错,2022年1月9日,

5,超棒,非常好干净卫生,2021年12月31日,

5,超棒,酒店很干净，入住很舒适，服务人员也很热情，尤其点赞谢良辰小帅哥，耐心询问我们入住所需。下楼就是南京路，周边吃住行很方便，总之来上海入住酒店艺龙是不错的选择！,2021年5月27日,

4,,中规中矩，无功无过,2021年10月25日,

5,超棒,早餐有点简单,2022年2月8日,

5,超棒,比香格里拉好,2022年2月8日,

5,超棒,服务真的很棒,2022年2月9日,

3.7,,位置很好，但是连浴缸都没有。,2021年8月16日,

5,超棒,离南京路很近，去哪儿交通都很方便。前台雪梨的服务很好🙂,2021年7月11日,

5,超棒,雪梨态度特别好 送了很多小礼物,2021年6月24日,

5,超棒,这次是带老妈来感受魔都繁华，在携程上看到外滩附近的高分酒店艺龙，入住后感受名副其实，强烈推荐👍！地理位置绝佳，窗外是南京路步行街繁华景色，前台丹丹还很耐心地帮我升级了房间，工作人员也很热情，让人宾至如归。酒店是今年新开业的，设施很新，干湿分离，还有沙发床，空间大。窗外高楼林立，走廊上还能望见东方明珠塔，真是惊喜！早餐品种丰富，这地段，这服务，这设施，完全可以和五星级酒店媲美！性价比超高，😀老妈非常开心，下次和朋友出游我还会选择这家酒店👏,2021年6月23日,

5,超棒,很好，舒适，逛街出游很方便。,2021年9月19日,

5,超棒,酒店环境卫生都很不错，还有水果,2021年6月21日,

5,超棒,位置不错，性价比高,2021年10月21日,

5,超棒,方言小婷热情很对酒店很满意。设施齐全洗衣房健身房都有强烈推荐艺龙,2021年12月5日,

4,,九江路口 地段很好 出行方便 工作人员很热情 外卖可以通过机器人送到房间很好 前台星云 雪梨服务很好,2022年2月13日,

5,超棒,电视投屏很赞,2022年2月3日,

5,超棒,出差入住，体验很棒。交通便利，服务nice，手动点赞米拉、雪梨、听晴👍🏻,2021年11月16日,

3,,一般的商务酒店,2021年12月27日,

5,超棒,酒店很不错～点名表扬雪莉和丹丹！人美又可爱！酒店位置很好，距离地铁口和南京路步行街都很近，交通很便利～房间很干净，服务很不错，因为航班取消，改签晚了很久，酒店也给延迟了退房～赞👍🏻,2021年7月8日,

5,超棒,酒店地理位置超好，离南京路很近，步行五分钟以内就到，周围打车地铁都很方便。前台服务特别好。每天进出都很客气的打招呼。退房的时候把行李寄存在酒店前台，有位叫雪梨的小姐姐特别热心亲切的为我们提供帮助。笔芯！,2021年6月23日,

5,超棒,"满意很，推荐设施很不错哦，方言小还小婷浩文满意，下次再来哦
🚗 交通：
🧹卫生：
🍃环境：
🔔服务：",2022年1月16日,

5,超棒,都非常棒，很满意的！！！,2021年8月4日,

5,超棒,住的很舒适服务也都很到位，方言小姐姐特别热情点赞一下,2022年1月13日,

5,超棒,早餐一般吧。酒店环境位置都挺好的,2021年5月17日,

5,超棒,位置很好，服务也很好,2021年9月17日,

5,超棒,体验感很棒，下次来上海还会入住,2021年5月31日,

5,超棒,酒店服务热忱，位置挺好,2021年9月13日,

5,超棒,位置，服务绝佳,2021年12月24日,

5,超棒,酒店服务体贴。交通便利,2021年8月21日,

5,超棒,"和老婆一起去黄浦剧场看脱口秀，因为结束的比较晚就提前定好了酒店😁
这家酒店很新，大厅的工作人员特别热情，服务态度也非常好。晚上点了外卖还是机器人🤖给送上来的，这点很惊喜，偶尔还能在电梯里碰到这小家伙～
因为走的比较仓促，把手环落在房间里了，前台的浩文小哥非常耐心负责帮忙找回了。
整体很nice👍🏻",2021年12月9日,

5,超棒,"酒店很新 住起来很舒适 地理位置也很方便 
谢谢大堂的雪梨小姐姐 很热情 走的时候还送了小礼物～",2021年11月26日,

5,超棒,街景房可以看到南京路，房间里还放置了小度，小朋友们很喜欢，酒店是新装修的，所以环境卫生很可。地理位置不错，去南京路和外滩都是步行可达。酒店楼道放了农夫山泉自助，对于夏天来说真是太贴心了，酒店管家谢良辰小哥哥说话很温柔，退房时还给小朋友送了纪念品，很贴心哦。,2021年6月14日,

5,超棒,早餐还可以，好像是免费赠送的哦，各方面都很好啦，酒店管家谢良辰服务优质，已经住了好几天了，赞👍奈斯会介绍盆友过来，,2021年6月12日,

5,超棒,非常满意呀！良辰经理服务态度好。,2021年5月16日,

5,超棒,位置相对比较好，价格也很划算。,2021年6月1日,

5,超棒,酒店位置很好 特别方便,2021年8月21日,

5,超棒,非常不错的酒店,2021年12月16日,

5,超棒,位置便利  服务不错,2021年9月13日,

5,超棒,星云雪梨，谢谢,2021年12月19日,

5,超棒,管家谢良辰特棒 很贴心 服务到位 ,2021年4月27日,

5,超棒,酒店性价比超高 位置 夜景都很赞 前台大堂雪梨的服务很周到,2021年8月15日,

5,超棒,雪梨小姐姐的服务态度特别好,2021年7月6日,

5,超棒,服务非常热情，也很出色,2021年8月22日,

5,超棒,地理位置不错，靠近南京路步行街,2021年5月28日,

5,超棒,雪梨很棒！！！,2021年12月12日,

4.7,很好,基本符合预期，除了离地铁站稍远,2021年5月23日,

5,超棒,下次到这边还会住这家,2021年12月14日,

5,超棒,酒店真的很棒，干净舒适，工作人员非常热情，位置也很好，去外滩，南京路，人民广场，自然博物馆都很方便，离地铁口也很近。前台美女丹丹特别热情，赞。下次还会选择这里。,2021年6月26日,

5,超棒,服务好，贴心，环境也好，非常好。,2021年5月5日,

5,超棒,"环境环境环境非常不错，
设施：设施设施齐全，很不错，服务比较满意，对方言，浩浩，天生，好，推荐酒店，不错，交通便利，交通可以，便利很不错，房间也好，",2023年3月22日,上海

5,超棒,酒店就在南京路附近，距离好多网红打卡点都不远，晚餐后到外滩和外白渡桥走走，正好。酒店房间还算大，而且厕所与淋浴间是分开的，很好，厕所板是自动加热的，还自动冲水。窗帘也是自动的，还有欢迎水果送到，是机器人送的，服务也很好，服务员小杰还贴心送了小礼物，真好，谢谢！下次还会来😀,2021年7月29日,

5,超棒,各方面都很不错。,2021年12月29日,

5,超棒,还是挺好的,2022年3月4日,

5,超棒,前台服务人员热情！酒店设施新！赞,2021年5月2日,

4.2,,今年新开的酒店，环境卫生都挺好，房间设备挺智能的，工作人员都非常热情有礼貌，每次进出酒店都会打招呼，酒店位置很好，就在南京路步行街外滩附近，去逛街很方便。今次在酒店叫了外卖，是机器人送上楼的，这样就避免了外卖员上楼影响住客。退房便捷，工作人员小杰非常热情，还送了份小礼物给我小孩，小孩很喜欢,2021年7月29日,

5,超棒,艺龙酒店很好,2022年1月14日,

5,超棒,真的推荐，各种小细节，满意的预定,2021年5月2日,

5,超棒,感谢方言呦,2022年3月3日,

5,超棒,地理位置优越，服务非常好,2021年7月15日,

5,超棒,"设施：很新，好用

卫生：干净、整洁

环境：舒适
服务：服务非常好，方言、程艺、多米、浩文，四位工作人员服务非常到位，非常贴心",2023年8月27日,上海
